0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.655874,0.655909,0.655951,0.656000,0.656055,0.656118,0.656189,0.656268,0.656357,0.656454,0.656560,0.656676,0.656802,0.656938,0.657084,0.657240,0.657407,0.657585,0.657774,0.657974,0.658186,0.658409,0.658646,0.658895,0.659157,0.659432,0.659721,0.660024,0.660341,0.660671,0.661016,0.661373,0.661743,0.662126,0.662521,0.662927,0.663345,0.663773,0.664212,0.664662,0.665124,0.665599,0.666090,0.666600,0.667131,0.667690,0.668282,0.668914,0.669594,0.670331,0.671135,0.672015,0.672981,0.674043,0.675209,0.676488,0.677886,0.679408,0.681054,0.682824,0.684716,0.686722,0.688834,0.691038,0.693323,0.695669,0.698061,0.700478,0.702900,0.705310,0.707689,0.710019,0.712286,0.714476,0.716581,0.718591,0.720502,0.722310,0.724015,0.725617,0.727118,0.728518,0.729819,0.731018,0.732113,0.733097,0.733960,0.734688,0.735263,0.735661,0.735856,0.735821,0.735525,0.734937,0.734030,0.732778,0.731164,0.729176,0.726814,0.724091,0.721030,0.717673,0.714071,0.710293,0.706419,0.702540,0.698753,0.695163,0.691874,0.688990,0.686605,0.684806,0.683664,0.683234,0.683552,0.684632,0.686471,0.689041,0.692295,0.696169,0.700586,0.705453,0.710673,0.716139,0.721748,0.727395,0.732981,0.738416,0.743620,0.748525,0.753076,0.757233,0.760967,0.764264,0.767124,0.769555,0.771579,0.773225,0.774533,0.719893,0.727994,0.735660,0.742818,0.749313,0.755089,0.760161,0.764627,0.768338,0.771312,0.773541,0.775204,0.776321,0.776938,0.777124,0.776961,0.776549,0.775929,0.775127,0.774191,0.773290,0.772461,0.771734,0.771272,0.771113,0.771237,0.771669,0.772480,0.773719,0.775471,0.777756,
2.587874,2.588015,2.588182,2.588374,2.588596,2.588849,2.589135,2.589456,2.589815,2.590210,2.590645,2.591121,2.591637,2.592196,2.592797,2.593440,2.594127,2.594858,2.595634,2.596454,2.597320,2.598231,2.599189,2.600194,2.601247,2.602349,2.603499,2.604697,2.605945,2.607242,2.608586,2.609978,2.611416,2.612900,2.614427,2.615997,2.617609,2.619262,2.620955,2.622689,2.624468,2.626297,2.628180,2.630126,2.632148,2.634258,2.636475,2.638820,2.641315,2.643988,2.646866,2.649976,2.653352,2.657020,2.661007,2.665338,2.670028,2.675094,2.680540,2.686363,2.692555,2.699095,2.705957,2.713105,2.720495,2.728078,2.735801,2.743605,2.751432,2.759227,2.766932,2.774499,2.781880,2.789038,2.795944,2.802574,2.808913,2.814952,2.820688,2.826124,2.831261,2.836107,2.840660,2.844918,2.848866,2.852484,2.855739,2.858584,2.860955,2.862780,2.863971,2.864434,2.864067,2.862765,2.860431,2.856980,2.852340,2.846468,2.839349,2.831011,2.821519,2.810989,2.799577,2.787491,2.774976,2.762312,2.749809,2.737796,2.726607,2.716573,2.708006,2.701190,2.696364,2.693717,2.693378,2.695417,2.699835,2.706563,2.715474,2.726382,2.739053,2.753214,2.768561,2.784771,2.801520,2.818483,2.835351,2.851840,2.867694,2.882698,2.896674,2.909493,2.921059,2.931325,2.940280,2.947950,2.954396,2.959705,2.963993,2.791044,2.815727,2.839235,2.861332,2.881415,2.899311,2.915058,2.928949,2.940535,2.949868,2.956927,2.962245,2.965894,2.968016,2.968820,2.968566,2.967565,2.965955,2.963825,2.961335,2.959004,2.956953,2.955287,2.954445,2.954536,2.955485,2.957326,2.960226,2.964265,2.969625,2.976338,
6.377277,6.377614,6.378009,6.378471,6.379006,6.379619,6.380315,6.381101,6.381979,6.382956,6.384035,6.385218,6.386508,6.387906,6.389416,6.391039,6.392773,6.394619,6.396581,6.398656,6.400846,6.403150,6.405565,6.408096,6.410738,6.413494,6.416364,6.419345,6.422435,6.425634,6.428941,6.432353,6.435866,6.439478,6.443186,6.446990,6.450888,6.454877,6.458958,6.463136,6.467417,6.471807,6.476325,6.480987,6.485815,6.490839,6.496098,6.501629,6.507483,6.513710,6.520367,6.527513,6.535204,6.543499,6.552448,6.562099,6.572493,6.583649,6.595578,6.608281,6.621734,6.635899,6.650723,6.666133,6.682047,6.698364,6.714979,6.731777,6.748642,6.765462,6.782130,6.798543,6.814610,6.830256,6.845422,6.860066,6.874150,6.887660,6.900588,6.912940,6.924718,6.935932,6.946583,6.956659,6.966131,6.974957,6.983059,6.990346,6.996685,7.001920,7.005873,7.008340,7.009110,7.007968,7.004702,6.999127,6.991094,6.980497,6.967300,6.951541,6.933350,6.912940,6.890629,6.866823,6.842013,6.816767,6.791705,6.767496,6.744817,6.724339,6.706703,6.692485,6.682178,6.676172,6.674732,6.678008,6.686006,6.698593,6.715514,6.736396,6.760769,6.788081,6.817715,6.849022,6.881342,6.914019,6.946433,6.977998,7.008207,7.036619,7.062883,7.086728,7.107971,7.126517,7.142348,7.155521,7.166164,7.174466,7.180659,6.856303,6.904516,6.950324,6.993253,7.031972,7.066169,7.095946,7.121902,7.143154,7.159791,7.171817,7.180264,7.185269,7.187095,7.186156,7.182968,7.178171,7.172055,7.164826,7.156833,7.149203,7.142243,7.136177,7.131886,7.129656,7.129312,7.130919,7.134760,7.140971,7.149809,7.161269,
12.542917,12.543547,12.544291,12.545167,12.546185,12.547358,12.548696,12.550217,12.551926,12.553835,12.555951,12.558285,12.560843,12.563625,12.566640,12.569889,12.573372,12.577098,12.581060,12.585261,12.589698,12.594369,12.599277,12.604419,12.609790,12.615389,12.621210,12.627254,12.633512,12.639986,12.646667,12.653550,12.660634,12.667907,12.675370,12.683017,12.690847,12.698855,12.707050,12.715426,12.724008,12.732800,12.741833,12.751135,12.760747,12.770716,12.781103,12.791978,12.803417,12.815505,12.828338,12.842010,12.856616,12.872252,12.889000,12.906945,12.926137,12.946627,12.968430,12.991535,13.015912,13.041495,13.068203,13.095909,13.124480,13.153750,13.183547,13.213677,13.243958,13.274199,13.304224,13.333860,13.362964,13.391411,13.419101,13.445956,13.471928,13.496984,13.521112,13.544320,13.566610,13.587998,13.608480,13.628038,13.646620,13.664142,13.680486,13.695486,13.708914,13.720503,13.729951,13.736913,13.741016,13.741895,13.739184,13.732560,13.721751,13.706573,13.686944,13.662908,13.634658,13.602536,13.567047,13.528855,13.488763,13.447690,13.406672,13.366800,13.329198,13.294978,13.265200,13.240825,13.222672,13.211388,13.207433,13.211050,13.222260,13.240856,13.266421,13.298351,13.335876,13.378093,13.423999,13.472528,13.522608,13.573163,13.623180,13.671715,13.717934,13.761135,13.800741,13.836319,13.867581,13.894377,13.916677,13.934591,13.948324,13.958184,13.964557,13.474158,13.549892,13.621572,13.688490,13.748318,13.800631,13.845645,13.884400,13.915442,13.938897,13.954885,13.965071,13.969667,13.969098,13.963973,13.955145,13.943604,13.929827,13.914186,13.897253,13.880885,13.865607,13.851709,13.840711,13.833046,13.828300,13.826534,13.828135,13.833337,13.842439,13.855449,
