0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000038,0.000042,0.000047,0.000051,0.000056,0.000062,0.000067,0.000074,0.000081,0.000088,0.000095,0.000103,0.000112,0.000121,0.000130,0.000140,0.000149,0.000160,0.000170,0.000180,0.000190,0.000201,0.000211,0.000221,0.000230,0.000240,0.000248,0.000256,0.000264,0.000270,0.000276,0.000281,0.000284,0.000287,0.000288,0.000287,0.000286,0.000282,0.000277,0.000271,0.000262,0.000252,0.000241,0.000227,0.000212,0.000196,0.000177,0.000157,0.000136,0.000114,0.000090,0.000066,0.000041,0.000015,-0.000011,-0.000037,-0.000062,-0.000087,-0.000111,-0.000133,-0.000154,-0.000173,-0.000190,-0.000205,-0.000216,-0.000225,-0.000230,-0.000231,-0.000229,-0.000224,-0.000215,-0.000202,-0.000185,-0.000165,-0.000141,-0.000115,-0.000085,-0.000053,-0.000018,0.000018,0.000055,0.000094,0.000133,0.000172,0.000210,0.000248,0.000284,0.000319,0.000352,0.000382,0.000409,0.000434,0.000455,0.000474,0.000489,0.000501,0.000509,0.000515,0.000518,0.000518,0.000515,0.000510,0.000503,0.000495,0.000485,0.000474,0.000462,0.000450,0.000437,0.000424,0.000411,0.000398,0.000385,0.000373,0.000360,-0.002236,-0.003439,-0.003293,-0.001849,0.000838,0.000834,0.000818,0.000790,0.000752,0.000707,0.000660,0.000614,0.000568,0.000521,0.000477,0.000433,0.000391,0.000349,0.000310,0.000274,0.000244,0.000223,0.000214,0.000214,0.000223,0.000235,0.000255,0.000277,0.000298,0.000315,0.000331,0.000346,0.000363,0.000377,0.000387,0.000391,0.000390,0.000381,0.000364,0.000340,0.000312,0.000281,0.000242,0.000194,0.000136,0.000072,0.000006,-0.000059,-0.000120,-0.000180,-0.000240,
0.000131,0.000144,0.000158,0.000173,0.000189,0.000207,0.000226,0.000246,0.000267,0.000290,0.000315,0.000340,0.000367,0.000395,0.000424,0.000454,0.000485,0.000516,0.000548,0.000581,0.000613,0.000645,0.000677,0.000708,0.000738,0.000767,0.000794,0.000819,0.000843,0.000864,0.000882,0.000897,0.000908,0.000916,0.000920,0.000920,0.000915,0.000906,0.000891,0.000872,0.000847,0.000817,0.000781,0.000740,0.000693,0.000641,0.000584,0.000522,0.000456,0.000385,0.000310,0.000232,0.000151,0.000069,-0.000015,-0.000099,-0.000183,-0.000265,-0.000345,-0.000421,-0.000492,-0.000559,-0.000618,-0.000670,-0.000714,-0.000748,-0.000773,-0.000787,-0.000789,-0.000780,-0.000760,-0.000727,-0.000683,-0.000628,-0.000561,-0.000485,-0.000398,-0.000303,-0.000200,-0.000091,0.000024,0.000142,0.000263,0.000384,0.000505,0.000624,0.000740,0.000851,0.000957,0.001055,0.001146,0.001228,0.001302,0.001365,0.001418,0.001461,0.001494,0.001518,0.001531,0.001536,0.001532,0.001521,0.001502,0.001477,0.001447,0.001412,0.001373,0.001331,0.001287,0.001240,0.001193,0.001144,0.001095,0.001046,0.000997,-0.006828,-0.010442,-0.009984,-0.005613,0.002498,0.002502,0.002469,0.002399,0.002294,0.002169,0.002036,0.001902,0.001768,0.001638,0.001511,0.001384,0.001254,0.001123,0.000997,0.000881,0.000778,0.000706,0.000668,0.000656,0.000664,0.000684,0.000720,0.000760,0.000795,0.000818,0.000836,0.000855,0.000874,0.000888,0.000887,0.000871,0.000837,0.000782,0.000708,0.000614,0.000512,0.000404,0.000278,0.000124,-0.000061,-0.000266,-0.000473,-0.000670,-0.000852,-0.001022,-0.001197,
0.000268,0.000295,0.000324,0.000355,0.000390,0.000426,0.000466,0.000508,0.000554,0.000602,0.000652,0.000706,0.000762,0.000820,0.000881,0.000944,0.001008,0.001074,0.001141,0.001208,0.001276,0.001344,0.001411,0.001476,0.001540,0.001601,0.001659,0.001714,0.001764,0.001809,0.001849,0.001883,0.001910,0.001929,0.001941,0.001944,0.001938,0.001922,0.001896,0.001860,0.001813,0.001754,0.001685,0.001605,0.001513,0.001411,0.001297,0.001173,0.001039,0.000897,0.000746,0.000588,0.000424,0.000255,0.000083,-0.000090,-0.000263,-0.000433,-0.000600,-0.000760,-0.000911,-0.001052,-0.001181,-0.001296,-0.001393,-0.001473,-0.001534,-0.001573,-0.001590,-0.001585,-0.001556,-0.001504,-0.001429,-0.001331,-0.001212,-0.001071,-0.000911,-0.000734,-0.000541,-0.000335,-0.000118,0.000106,0.000335,0.000566,0.000796,0.001022,0.001242,0.001453,0.001653,0.001839,0.002010,0.002164,0.002300,0.002416,0.002512,0.002587,0.002643,0.002678,0.002695,0.002693,0.002675,0.002641,0.002592,0.002531,0.002459,0.002377,0.002288,0.002192,0.002091,0.001986,0.001878,0.001768,0.001658,0.001546,0.001435,-0.012059,-0.018154,-0.017160,-0.009423,0.004681,0.004679,0.004600,0.004448,0.004225,0.003963,0.003684,0.003402,0.003125,0.002859,0.002600,0.002337,0.002063,0.001787,0.001523,0.001280,0.001067,0.000915,0.000831,0.000799,0.000805,0.000832,0.000888,0.000946,0.000991,0.001013,0.001028,0.001048,0.001065,0.001073,0.001053,0.001003,0.000918,0.000793,0.000629,0.000429,0.000222,0.000012,-0.000235,-0.000543,-0.000921,-0.001338,-0.001755,-0.002146,-0.002493,-0.002812,-0.003141,
0.000466,0.000513,0.000564,0.000619,0.000679,0.000743,0.000812,0.000886,0.000965,0.001049,0.001137,0.001230,0.001327,0.001429,0.001534,0.001643,0.001755,0.001869,0.001985,0.002103,0.002221,0.002339,0.002455,0.002570,0.002681,0.002789,0.002891,0.002987,0.003076,0.003157,0.003229,0.003291,0.003342,0.003380,0.003405,0.003416,0.003412,0.003391,0.003353,0.003298,0.003224,0.003132,0.003021,0.002892,0.002743,0.002575,0.002388,0.002184,0.001962,0.001724,0.001472,0.001207,0.000931,0.000647,0.000356,0.000061,-0.000234,-0.000527,-0.000815,-0.001093,-0.001359,-0.001608,-0.001839,-0.002047,-0.002230,-0.002384,-0.002506,-0.002595,-0.002649,-0.002666,-0.002645,-0.002587,-0.002491,-0.002357,-0.002189,-0.001986,-0.001751,-0.001486,-0.001196,-0.000884,-0.000554,-0.000212,0.000140,0.000495,0.000849,0.001198,0.001537,0.001863,0.002170,0.002456,0.002718,0.002952,0.003156,0.003329,0.003469,0.003576,0.003650,0.003691,0.003702,0.003682,0.003633,0.003558,0.003460,0.003339,0.003200,0.003044,0.002876,0.002695,0.002505,0.002308,0.002106,0.001899,0.001690,0.001480,0.001269,-0.016708,-0.024537,-0.022775,-0.012036,0.007007,0.006997,0.006861,0.006602,0.006225,0.005784,0.005316,0.004846,0.004386,0.003948,0.003519,0.003079,0.002611,0.002133,0.001674,0.001250,0.000876,0.000605,0.000442,0.000362,0.000336,0.000337,0.000377,0.000416,0.000430,0.000407,0.000379,0.000362,0.000340,0.000306,0.000230,0.000109,-0.000062,-0.000298,-0.000594,-0.000940,-0.001279,-0.001607,-0.001993,-0.002484,-0.003102,-0.003784,-0.004456,-0.005072,-0.005599,-0.006066,-0.006545,
